0.777683390289165,0.685547887053324,0.609912895864492,0.631734277871337,0.336100293146317,0.333307994570916,0.357886559557078,0.646060765070235,0.550404476842982,0.563219053341903,0
0.618908502945701,0.595719501095678,0.376363928887698,0.060819392999343,0.307579416584623,0.331135168201934,0.33729479755146,0.471647812404779,0.650186271204007,0.697285536466689,0
0.409664262921436,0.353597076397192,0.431566475742573,0.575752255927318,0.0661249024978695,0.316050729796272,0.334697462965221,0.34102157542437,0.580009408287305,0.607781972237454,0
0.201013249378729,0.183788049189842,0.397254011630095,0.440410524618052,0.338763536577931,0.344713721700162,0.337567709128326,0.344182992170628,0.516448070584624,0.611423474737139,0
0.0681811935316663,0.10096550241859,0.218708359862842,0.374594301033976,0.337773677003736,0.325181673953273,0.605112638766491,0.418229356701756,0.371260881280605,0.60421430543163,0
0.0681811935316663,0.18058519596081,0.195501464768485,0.258016895535721,0.330238708123582,0.338584197793001,0.33322297414183,0.633354631219088,0.494450601560324,0.54495114649914,0
0.201013249378729,0.327086038072885,0.426634511421138,0.145117130083061,0.339594771995973,0.33016146053293,0.342334101388872,0.345517030022905,0.641691061179787,0.630187331232779,0
0.409664262921436,0.451787557687572,0.464448399632268,0.325553673812763,0.126678792991772,0.336356884812498,0.332210162620878,0.350312605441737,0.493828355772709,0.607757879296411,0
0.618908502945701,0.560229957333931,0.672243748270157,0.528842854337124,0.364012656449049,0.418717600652727,0.345258631587114,0.338005159754552,0.47896290744174,0.59117076553699,0
0.777683390289165,0.645789906134291,0.599763824965246,0.513497640728042,0.337364781217393,0.333461993854562,0.616544960457267,0.519995660692004,0.446348848568143,0.58895648822098,0
