0.1,0.312556977994797,0.321509867077468,0.252465187992667,0.268698255423732,0.27316175733574,0.273031094834691,0.270038402800745,0.279332512942811,0.272073530873246,0.284608423820842
0.1,0.186410789658928,0.221302846621959,0.233314489578777,0.270922104252601,0.265127274829431,0.266778596391656,0.27857142353095,0.271393810038457,0.285948225227231,0.278140440286137
0.1,0.17594298139582,0.187707269453621,0.272921607100728,0.258857476452433,0.261483754851168,0.279069118004129,0.270964607801323,0.288423490213251,0.280625497046741,0.290663982478132
0.1,0.120858692055869,0.302845371760947,0.271304497801689,0.256283865096977,0.284303909058326,0.271833736398175,0.29208794966252,0.28421654892441,0.29247678572008,0.288431168911542
0.1,0.384034274910305,0.312458138036235,0.241564927405088,0.29873984902066,0.277225627716651,0.299138586517104,0.29073058645808,0.294271372530803,0.292035569195702,0.290749530998693
0.8,0.407600981380289,0.18869169483882,0.305588607442812,0.285411391461952,0.306115408974043,0.30096070762469,0.295343471954816,0.296266334598148,0.289818946885039,0.291195005903728
0.8,0.102329500470643,0.296395461036903,0.304226009023883,0.304836802490642,0.312330853028248,0.290562674220876,0.298536487848872,0.28677209536495,0.290590934668081,0.282576624911209
0.8,0.242802774735426,0.352035815988061,0.303493338799503,0.325665083607081,0.279976063555432,0.295599948731334,0.28066284964199,0.28668463278698,0.278173179979384,0.285014563805368
0.8,0.446466175658209,0.305391820417822,0.336296235011488,0.268923799108909,0.286972192670749,0.275507660048995,0.2801328398768,0.273339522921284,0.281745037130848,0.274098372244614
0.8,0.312556977994797,0.321509867077468,0.252465187992667,0.268698255423732,0.27316175733574,0.273031094834691,0.270038402800745,0.279332512942811,0.272073530873246,0.284608423820842
